searge,name,side,desc
func_74459_h,sendPacket,0,"Sends a data packet if there is one to send, or sends a chunk data packet if there is one and the counter is up, or does nothing."
func_74461_h,getWriteThread,0,Returns the write thread.
func_74462_a,isRunning,0,Whether the network is operational.
func_74499_a,getClientProfilerEnabled,0,Gets if Client Profiler (aka Snooper) is enabled.
func_74502_a,getType,0,
func_74505_d,unpressKey,0,
func_74506_a,unPressAllKeys,0,
func_74507_a,onTick,0,
func_74508_b,resetKeyBindingArrayAndHash,0,
func_74509_c,isPressed,0,
func_74510_a,setKeyBindState,0,
func_74517_a,setColorBuffer,0,Update and return colorBuffer with the RGBA values passed as arguments
func_74518_a,disableStandardItemLighting,0,Disables the OpenGL lighting properties enabled by enableStandardItemLighting
func_74519_b,enableStandardItemLighting,0,Sets the OpenGL lighting properties to the values used when rendering blocks as items
func_74520_c,enableGUIStandardItemLighting,0,Sets OpenGL lighting for rendering blocks as items inside GUI screens (such as containers).
func_74521_a,setColorBuffer,0,Update and return colorBuffer with the RGBA values passed as arguments
func_74523_b,deleteDisplayLists,0,
func_74524_c,createDirectByteBuffer,0,Creates and returns a direct byte buffer with the specified capacity. Applies native ordering to speed up access.
func_74525_a,deleteTexturesAndDisplayLists,0,Deletes all textures and display lists. Called when Minecraft is shutdown to free up resources.
func_74526_a,generateDisplayLists,0,Generates the specified number of display lists and returns the first index.
func_74527_f,createDirectIntBuffer,0,Creates and returns a direct int buffer with the specified capacity. Applies native ordering to speed up access.
func_74528_a,generateTextureNames,0,Generates texture names and stores them in the specified buffer.
func_74529_h,createDirectFloatBuffer,0,Creates and returns a direct float buffer with the specified capacity. Applies native ordering to speed up access.
func_74535_a,formatString,0,Formats the strings based on 'IStatStringFormat' interface.
func_74538_a,getChatLineString,0,
func_74539_c,getChatLineID,0,
func_74540_b,getUpdatedCounter,0,
func_74544_j,escapedStringChar,0,
func_74545_d,aJsonValue,0,
func_74546_g,possibleExponent,0,
func_74547_h,possibleSign,0,
func_74548_i,stringToken,0,
func_74549_a,numberToken,0,
func_74550_k,hexadecimalNumber,0,
func_74551_e,digitString,0,
func_74552_a,parse,0,
func_74553_l,readNextNonWhitespaceChar,0,
func_74554_d,digitToken,0,
func_74555_b,objectString,0,
func_74556_f,possibleFractionalComponent,0,
func_74557_b,nonNegativeNumberToken,0,
func_74558_c,aFieldToken,0,
func_74559_a,arrayString,0,
func_74560_c,nonZeroDigitToken,0,
func_74561_c,getRow,0,
func_74562_b,getColumn,0,
func_74563_a,updateCharacterAndLineCounts,0,
func_74564_a,read,0,
func_74565_b,read,0,
func_74566_a,uncount,0,
func_74567_a,unread,0,
func_74572_a,downloadResource,0,Downloads the resource and saves it to disk.
func_74573_a,reloadResources,0,Reloads the resource folder and passes the resources to Minecraft to install.
func_74574_b,closeMinecraft,0,Called when Minecraft is closing down.
func_74575_a,downloadAndInstallResource,0,Downloads the resource and saves it to disk then installs it.
func_74576_a,loadResource,0,Loads a resource and passes it to Minecraft to install.
func_74583_a,updateRenderInfo,0,Updates the current render info and camera location based on entity look angles and 1st/3rd person view mode
func_74584_a,getBlockIdAtEntityViewpoint,0,"Returns the block ID at the current camera location (either air or fluid), taking into account the height of fluid blocks"
func_74585_b,projectViewFromEntity,0,Returns a vector representing the projection along the given entity's view for the given distance
func_74599_b,buildNode,0,
func_74603_a,withElement,0,Adds the given element to the array that will be built.
func_74604_a,build,0,
func_74608_a,withFieldBuilder,0,
func_74610_b,getElements,0,
func_74613_a,wrapExceptionsFor,0,
func_74616_a,getType,0,
func_74618_a,asList,0,
func_74628_a,shortForm,0,
func_74629_b,applyTo,0,
func_74630_a,matchesNode,0,
func_74633_c,typeSafeApplyTo,0,
func_74634_a,matchesNode_,0,
func_74635_b,typeSafeApplyTo_,0,
func_74637_b,typeSafeApplyTo,0,
func_74638_a,matchesNode_,0,
func_74642_b,typeSafeApplyTo,0,
func_74646_k,nullValue,0,
func_74647_c,stringValue,0,
func_74648_a,startField,0,
func_74649_j,falseValue,0,
func_74650_b,numberValue,0,
func_74651_f,startObject,0,
func_74652_d,startArray,0,
func_74653_g,endObject,0,
func_74654_i,trueValue,0,
func_74655_e,endArray,0,
func_74656_b,startDocument,0,
func_74657_c,endDocument,0,
func_74658_h,endField,0,
func_74659_b,addValue,0,
func_74660_a,getDocument,0,
func_74661_a,addRootNode,0,
func_74676_a,chainedJsonNodeSelector,0,
func_74677_a,chainOn,0,
func_74685_a,shortForm,0,
func_74686_a,with,0,"Constructs a JsonNodeSelector consisting of this chained with the given JsonNodeSelector. For example, if we have JsonNodeSelectors for the first element of an array, and another that selects the second element of an array, and we chain them together in that order, we will get a selector that works on nested arrays, selecting the second element from an array stored in the first element of a parent array"
func_74687_b,getValue,0,
func_74688_a,matches,0,Determines whether this JsonNodeSelector can extract a value from the given JsonNode
func_74690_a,aJsonArray,0,
func_74691_b,aJsonNumber,0,
func_74692_a,aJsonObject,0,
func_74693_b,aJsonTrue,0,
func_74694_c,aJsonFalse,0,
func_74695_a,aJsonArray,0,
func_74696_a,aJsonNull,0,
func_74697_a,aJsonString,0,
func_74700_a,getShortFormFailPath,0,
func_74704_a,jsonNodeDoesNotMatchPathElementsException,0,
func_74705_a,commaSeparate,0,
func_74706_b,formatMessage,0,
func_74708_e,anArrayBuilder,0,
func_74711_d,anObjectBuilder,0,
func_74715_a,addNode,0,
func_74716_a,addField,0,
func_74723_b,withValue,0,
func_74725_c,buildValue,0,
func_74726_a,withKey,0,
func_74727_a,aJsonFieldBuilder,0,
func_74731_a,writeNamedTag,0,"Writes the specified tag to the given DataOutput, writing the type byte, the UTF string key and then calling the tag to write its data."
func_74732_a,getId,0,Gets the type byte for the tag.
func_74733_a,newTag,0,"Creates and returns a new tag of the specified type, or null if invalid."
func_74734_a,write,0,"Write the actual data contents of the tag, implemented in NBT extension classes"
func_74735_a,load,0,"Read the actual data contents of the tag, implemented in NBT extension classes"
func_74736_a,getTagName,0,"Returns the string name of a tag with the specified type, or 'UNKNOWN' if invalid."
func_74737_b,copy,0,Creates a clone of the tag.
func_74738_o,setName,0,Sets the name for this tag and returns this for convenience.
func_74739_b,readNamedTag,0,"Reads and returns a tag from the given DataInput, or the End tag if no tag could be read."
func_74740_e,getName,0,"Gets the name corresponding to the tag, or an empty string if none set."
func_74742_a,appendTag,0,Adds the provided tag to the end of the list. There is no check to verify this tag is of the same type as any previous tag.
func_74743_b,tagAt,0,Retrieves the tag at the specified index from the list.
func_74744_a,removeTag,0,Removes a tag at the given index.
func_74745_c,tagCount,0,Returns the number of tags in the list.
func_74757_a,setBoolean,0,"Stores the given boolean value as a NBTTagByte, storing 1 for true and 0 for false, using the given string key."
func_74758_c,getTags,0,Returns all the values in the tagMap HashMap.
func_74759_k,getIntArray,0,"Retrieves an int array using the specified key, or a zero-length array if no such key was stored."
func_74760_g,getFloat,0,"Retrieves a float value using the specified key, or 0 if no such key was stored."
func_74761_m,getTagList,0,"Retrieves a NBTTagList subtag matching the specified key, or a new empty NBTTagList if no such key was stored."
func_74762_e,getInteger,0,"Retrieves an integer value using the specified key, or 0 if no such key was stored."
func_74763_f,getLong,0,"Retrieves a long value using the specified key, or 0 if no such key was stored."
func_74764_b,hasKey,0,Returns whether the given string has been previously stored as a key in the map.
func_74765_d,getShort,0,"Retrieves a short value using the specified key, or 0 if no such key was stored."
func_74766_a,setCompoundTag,0,Stores the given NBTTagCompound into the map with the given string key.
func_74767_n,getBoolean,0,"Retrieves a boolean value using the specified key, or false if no such key was stored. This uses the getByte method."
func_74768_a,setInteger,0,Stores a new NBTTagInt with the given integer value into the map with the given string key.
func_74769_h,getDouble,0,"Retrieves a double value using the specified key, or 0 if no such key was stored."
func_74770_j,getByteArray,0,"Retrieves a byte array using the specified key, or a zero-length array if no such key was stored."
func_74771_c,getByte,0,"Retrieves a byte value using the specified key, or 0 if no such key was stored."
func_74772_a,setLong,0,Stores a new NBTTagLong with the given long value into the map with the given string key.
func_74773_a,setByteArray,0,Stores a new NBTTagByteArray with the given array as data into the map with the given string key.
func_74774_a,setByte,0,Stores a new NBTTagByte with the given byte value into the map with the given string key.
func_74775_l,getCompoundTag,0,"Retrieves a NBTTagCompound subtag matching the specified key, or a new empty NBTTagCompound if no such key was stored."
func_74776_a,setFloat,0,Stores a new NBTTagFloat with the given float value into the map with the given string key.
func_74777_a,setShort,0,Stores a new NBTTagShort with the given short value into the map with the given string key.
func_74778_a,setString,0,Stores a new NBTTagString with the given string value into the map with the given string key.
func_74779_i,getString,0,"Retrieves a string value using the specified key, or an empty string if no such key was stored."
func_74780_a,setDouble,0,Stores a new NBTTagDouble with the given double value into the map with the given string key.
func_74781_a,getTag,0,gets a generic tag with the specified name
func_74782_a,setTag,0,Stores the given tag into the map with the given string key. This is mostly used to store tag lists.
func_74783_a,setIntArray,0,Stores a new NBTTagIntArray with the given array as data into the map with the given string key.
func_74785_a,format,0,
func_74786_a,formatJsonNode,0,
func_74787_a,format,0,
func_74788_a,parse,0,Parse the character stream from the specified Reader into a JsonRootNode object.
func_74792_a,decompress,0,
func_74793_a,safeWrite,0,
func_74794_a,read,0,Reads from a CompressedStream.
func_74795_b,write,0,
func_74796_a,readCompressed,0,Load the gzipped compound from the inputstream.
func_74797_a,read,0,
func_74798_a,compress,0,
func_74799_a,writeCompressed,0,"Write the compound, gzipped, to the outputstream."
func_74800_a,write,0,
func_74802_e,isBidirectional,0,
func_74803_a,translateKeyFormat,0,Translate a key to current language applying String.format()
func_74804_d,isUnicode,0,
func_74805_b,translateKey,0,Translate a key to current language.
func_74806_b,getLanguageList,0,
func_74807_e,loadLanguageList,0,
func_74808_a,getInstance,0,Return the StringTranslate singleton instance
func_74809_c,translateNamedKey,0,"Translate a key with a extra '.name' at end added, is used by blocks and items."
func_74810_a,setLanguage,0,
func_74811_c,getCurrentLanguage,0,
func_74812_a,loadLanguage,0,
func_74818_a,setup,0,
func_74819_a,loadAlgorithms,0,
func_74820_b,addMacAlgorithms,0,
func_74821_a,doSetup,0,
func_74830_a,toLowerCase,0,A locale independent version of toLowerCase that returns a US ASCII lowercase String.
func_74837_a,translateToLocalFormatted,0,Translates a Stat name with format args
func_74838_a,translateToLocal,0,Translates a Stat name
func_74840_a,configure,0,
func_74841_a,calculateMask,0,
func_74844_a,getErrorOjbects,0,
func_74850_a,processBytes,0,
func_74851_a,returnByte,0,"Encrypt/decrypt a single byte, returning the result."
func_74852_a,nextChunk,0,
func_74860_a,isLiquidInStructureBoundingBox,0,checks the entire StructureBoundingBox for Liquids
func_74861_a,buildComponent,0,"Initiates construction of the Structure Component picked, at the current Location of StructGen"
func_74862_a,getYWithOffset,0,
func_74863_c,getMetadataWithOffset,0,"Returns the direction-shifted metadata for blocks that require orientation, e.g. doors, stairs, ladders. Parameters: block ID, original metadata"
func_74864_a,placeBlockAtCurrentPosition,0,"current Position depends on currently set Coordinates mode, is computed here"
func_74865_a,getXWithOffset,0,
func_74866_a,getBlockIdAtCurrentPosition,0,
