field_74054_a,screenTitle,0,The title string that is displayed in the top-center of the screen.
field_74055_b,theGuiTextField,0,
field_74056_c,worldName,0,
field_74057_a,parentGuiScreen,0,
field_74074_d,selected,0,True if a world has been selected.
field_74075_b,screenTitle,0,The title string that is displayed in the top-center of the screen.
field_74076_c,dateFormatter,0,simple date formater
field_74077_a,parentScreen,0,A reference to the screen object that created this. Used for navigating between screens.
field_74078_n,saveList,0,The save list for the world selection screen
field_74079_o,worldSlotContainer,0,
field_74080_m,selectedWorld,0,the currently selected world
field_74081_v,buttonRename,0,The rename button in the world selection GUI
field_74082_u,buttonSelect,0,the select button in the world selection gui
field_74083_t,buttonDelete,0,The delete button in the world selection GUI
field_74084_s,deleting,0,set to true if you arein the process of deleteing a world/save
field_74085_r,localizedGameModeText,0,The game mode text that is displayed with each world on the world selection list.
field_74086_q,localizedMustConvertText,0,
field_74087_p,localizedWorldText,0,"E.g. World, Welt, Monde, Mundo"
field_74089_d,gameMode,0,"The currently selected game mode. One of 'survival', 'creative', or 'adventure'"
field_74090_b,buttonAllowCommandsToggle,0,
field_74091_c,buttonGameMode,0,
field_74092_a,parentScreen,0,A reference to the screen object that created this. Used for navigating between screens.
field_74093_m,allowCommands,0,True if 'Allow Cheats' is currently enabled
field_74097_b,snooperGameSettings,0,Instance of GameSettings.
field_74099_p,buttonAllowSnooping,0,
field_74100_a,snooperGuiScreen,0,Instance of GuiScreen.
field_74102_o,snooperList,0,
field_74103_m,snooperTitle,0,The Snooper title.
field_74104_d,is64bit,0,True if the system is 64-bit (using a simple indexOf test on a system property)
field_74105_b,parentGuiScreen,0,
field_74106_c,guiGameSettings,0,GUI game settings
field_74107_a,screenTitle,0,The title string that is displayed in the top-center of the screen.
field_74108_m,videoOptions,0,An array of all of EnumOption's video options.
field_74111_d,mouseY,0,The current mouse y coordinate
field_74112_b,achievementsPaneHeight,0,
field_74113_c,mouseX,0,The current mouse x coordinate
field_74114_a,achievementsPaneWidth,0,
field_74116_o,guiMapX,0,The x position of the achievement map
field_74118_w,isMouseButtonDown,0,Whether the Mouse Button is down or not
field_74119_v,guiMapRight,0,The right y coordinate of the achievement map
field_74120_u,guiMapBottom,0,The bottom x coordinate of the achievement map
field_74121_t,guiMapLeft,0,The left y coordinate of the achievement map
field_74122_s,guiMapTop,0,The top x coordinate of the achievement map
field_74125_p,guiMapY,0,The y position of the achievement map
field_74126_x,statFileWriter,0,
field_74150_d,slotGeneral,0,The slot for general stats.
field_74151_b,statsTitle,0,The title of the stats screen.
field_74152_c,renderItem,0,
field_74153_p,selectedSlot,0,The currently-selected slot.
field_74154_a,parentGui,0,
field_74155_n,slotBlock,0,The slot for block stats.
field_74156_o,statFileWriter,0,
field_74157_m,slotItem,0,The slot for item stats.
field_74166_d,bookModified,0,
field_74167_b,itemstackBook,0,
field_74168_c,bookIsUnsigned,0,Whether the book is signed or can still be edited
field_74169_a,editingPlayer,0,The player editing the book
field_74170_n,updateCount,0,Update ticks since the gui was opened
field_74171_o,bookImageWidth,0,
field_74172_m,editingTitle,0,
field_74173_w,buttonDone,0,
field_74174_v,buttonPreviousPage,0,
field_74175_u,buttonNextPage,0,
field_74176_t,bookTitle,0,
field_74177_s,bookPages,0,
field_74178_r,currPage,0,
field_74179_q,bookTotalPages,0,
field_74180_p,bookImageHeight,0,
field_74181_z,buttonCancel,0,
field_74182_y,buttonFinalize,0,
field_74183_x,buttonSign,0,The GuiButton to sign this book.
field_74193_d,inventorySlots,0,A list of the players inventory slots.
field_74194_b,xSize,0,The X size of the inventory window in pixels.
field_74195_c,ySize,0,The Y size of the inventory window in pixels.
field_74196_a,itemRenderer,0,"Stacks renderer. Icons, stack size, health, etc..."
field_74197_n,guiTop,0,Starting Y position for the Gui. Inconsistent use for Gui backgrounds.
field_74198_m,guiLeft,0,Starting X position for the Gui. Inconsistent use for Gui backgrounds.
field_74200_r,currentRecipeIndex,0,
field_74201_q,previousRecipeButtonIndex,0,
field_74202_p,nextRecipeButtonIndex,0,
field_74203_o,theIMerchant,0,Instance of IMerchant interface.
field_74204_o,furnaceInventory,0,
field_74206_w,bookModel,0,The book model used on the GUI.
field_74207_v,theItemStack,0,
field_74215_y,containerEnchantment,0,ContainerEnchantment object associated with this gui
field_74216_x,rand,0,
field_74217_o,brewingStand,0,
field_74218_q,inventoryRows,0,"window height is calculated with this values, the more rows, the heigher"
field_74219_p,lowerChestInventory,0,
field_74220_o,upperChestInventory,0,
field_74224_p,ySize_lo,0,"y size of the inventory window in pixels. Defined as float, passed as int."
field_74225_o,xSize_lo,0,"x size of the inventory window in pixels. Defined as float, passed as int"
field_74236_u,backupContainerSlots,0,Used to back up the ContainerCreative's inventory slots before filling it with the player's inventory slots for the inventory tab.
field_74237_t,searchField,0,
field_74238_s,wasClicking,0,True if the left mouse button was held down last time drawScreen was called.
field_74239_r,isScrolling,0,True if the scrollbar is being dragged
field_74240_q,currentScroll,0,"Amount scrolled in Creative mode inventory (0 = top, 1 = bottom)"
field_74241_p,selectedTabIndex,0,Currently selected creative inventory tab index.
field_74242_o,inventory,0,
field_74243_b,netClientHandlerWebTextures,0,Initialises Web Textures?
field_74244_a,texturePackName,0,The Texture Pack's name.
field_74246_b,errorDetail,0,The details about the error.
field_74248_a,errorMessage,0,The error message.
field_74258_b,cancelled,0,True if the connection attempt has been cancelled.
field_74259_a,clientHandler,0,A reference to the NetClientHandler.
field_74260_b,updateCounter,0,Counts the number of screen updates.
field_74261_a,netHandler,0,Network object that downloads the terrain data.
field_74262_d,noMoreProgress,0,
field_74263_b,workingMessage,0,
field_74264_c,currentProgress,0,
field_74265_a,progressMessage,0,
field_74267_a,mcServer,0,Reference to the MinecraftServer object.
field_74270_a,mcServer,0,Reference to the MinecraftServer object.
field_74272_a,mcServer,0,Reference to the MinecraftServer object.
field_74274_a,mcServer,0,Reference to the MinecraftServer object.
field_74276_f,lastHRTime,0,"The time reported by the high-resolution clock at the last call of updateTimer(), in seconds"
field_74277_g,lastSyncSysClock,0,"The time reported by the system clock at the last sync, in milliseconds"
field_74278_d,timerSpeed,0,A multiplier to make the timer (and therefore the game) go faster or slower.  0.5 makes the game run at half-speed.
field_74279_e,elapsedPartialTicks,0,"How much time has elapsed since the last tick, in ticks (range: 0.0 - 1.0)."
field_74280_b,elapsedTicks,0,"How many full ticks have turned over since the last call to updateTimer(), capped at 10."
field_74281_c,renderPartialTicks,0,"How much time has elapsed since the last tick, in ticks, for use by display rendering routines (range: 0.0 - 1.0).  This field is frozen if the display is paused to eliminate jitter."
field_74282_a,ticksPerSecond,0,The number of timer ticks per second of real time
field_74283_j,timeSyncAdjustment,0,"A ratio used to sync the high-resolution clock to the system clock, updated once per second"
field_74284_h,lastSyncHRClock,0,"The time reported by the high-resolution clock at the last sync, in milliseconds"
field_74286_b,username,0,
field_74287_c,sessionId,0,
field_74295_a,dateFormat,0,
field_74310_D,keyBindChat,0,
field_74311_E,keyBindSneak,0,
field_74312_F,keyBindAttack,0,
field_74313_G,keyBindUseItem,0,
field_74314_A,keyBindJump,0,
field_74315_B,keyBindInventory,0,
field_74316_C,keyBindDrop,0,
field_74317_L,mc,0,
field_74318_M,difficulty,0,
field_74319_N,hideGUI,0,
field_74320_O,thirdPersonView,0,
field_74321_H,keyBindPlayerList,0,
field_74322_I,keyBindPickBlock,0,
field_74323_J,keyBindCommand,0,
field_74324_K,keyBindings,0,
field_74325_U,debugCamEnable,0,
field_74326_T,smoothCamera,0,Smooth Camera Toggle
field_74327_W,debugCamRate,0,Change rate for debug camera
field_74328_V,noclipRate,0,No clipping movement rate
field_74329_Q,showDebugProfilerChart,0,
field_74330_P,showDebugInfo,0,true if debug info should be displayed instead of version
field_74331_S,noclip,0,No clipping for singleplayer
field_74332_R,lastServer,0,The lastServer string.
field_74333_Y,gammaSetting,0,
field_74334_X,fovSetting,0,
field_74335_Z,guiScale,0,GUI scale
field_74336_f,viewBobbing,0,
field_74337_g,anaglyph,0,
field_74338_d,invertMouse,0,
field_74339_e,renderDistance,0,
field_74340_b,soundVolume,0,
field_74341_c,mouseSensitivity,0,
field_74342_a,musicVolume,0,
field_74343_n,chatVisibility,0,
field_74344_o,chatColours,0,
field_74345_l,clouds,0,Clouds flag
field_74346_m,skin,0,The name of the selected texture pack.
field_74347_j,fancyGraphics,0,
field_74348_k,ambientOcclusion,0,Smooth Lighting
field_74349_h,advancedOpengl,0,Advanced OpenGL
field_74350_i,limitFramerate,0,
field_74351_w,keyBindForward,0,
field_74352_v,enableVsync,0,
field_74353_u,fullScreen,0,
field_74354_ai,optionsFile,0,
field_74355_t,snooperEnabled,0,
field_74356_s,serverTextures,0,
field_74357_r,chatOpacity,0,
field_74358_q,chatLinksPrompt,0,
field_74359_p,chatLinks,0,
field_74360_ac,RENDER_DISTANCES,0,
field_74361_ad,DIFFICULTIES,0,
field_74362_aa,particleSetting,0,"Determines amount of particles. 0 = All, 1 = Decreased, 2 = Minimal"
field_74363_ab,language,0,Game settings language
field_74364_ag,PARTICLES,0,
field_74365_ah,LIMIT_FRAMERATES,0,Limit framerate labels
field_74366_z,keyBindRight,0,
field_74367_ae,GUISCALES,0,GUI scale values
field_74368_y,keyBindBack,0,
field_74369_af,CHAT_VISIBILITIES,0,
field_74370_x,keyBindLeft,0,
field_74375_b,deltaY,0,Mouse delta Y this frame
field_74376_c,windowComponent,0,
field_74377_a,deltaX,0,Mouse delta X this frame
field_74385_A,enumFloat,0,
field_74386_B,enumBoolean,0,
field_74387_C,enumString,0,
field_74414_a,enumOptionsMappingHelperArray,0,
field_74417_a,theTcpConnection,0,
field_74421_a,mc,0,Reference to the Minecraft object.
field_74422_a,mcApplet,0,Reference to the MinecraftApplet object.
field_74438_f,shutdownReason,0,
field_74440_d,myNetHandler,0,
field_74441_e,shuttingDown,0,"set to true by {server,network}Shutdown"
field_74442_b,readPacketCache,0,
field_74443_c,pairedConnection,0,
field_74444_a,mySocketAddress,0,
field_74445_h,gamePaused,0,
field_74464_B,chunkDataPacketsDelay,0,Delay for sending pending chunk data packets (as opposed to pending non-chunk data packets)
field_74465_f,isInputBeingDecrypted,0,
field_74466_g,isOutputEncrypted,0,
field_74472_n,isTerminating,0,Whether this network manager is currently terminating (and should ignore further errors).
field_74473_o,readPackets,0,Linked list of packets that have been read and are awaiting processing.
field_74474_l,socketOutputStream,0,The output stream connected to the socket.
field_74475_m,isRunning,0,Whether the network is currently operational.
field_74476_j,remoteSocketAddress,0,The InetSocketAddress of the remote endpoint
field_74477_k,socketInputStream,0,The input stream connected to the socket.
field_74478_h,sendQueueLock,0,The object used for synchronization on the send queue.
field_74479_i,networkSocket,0,The socket used by this network manager.
field_74481_v,terminationReason,0,A String indicating why the network has shutdown.
field_74482_u,readThread,0,The thread used for reading.
field_74483_t,writeThread,0,The thread used for writing.
field_74484_s,isServerTerminating,0,"Whether this server is currently terminating. If this is a client, this is always false."
field_74485_r,theNetHandler,0,A reference to the NetHandler object.
field_74486_q,chunkDataPackets,0,Linked list of packets with chunk data that are awaiting sending.
field_74487_p,dataPackets,0,Linked list of packets awaiting sending.
field_74488_z,sharedKeyForEncryption,0,
field_74489_y,sendQueueByteLength,0,The length in bytes of the packets in both send queues (data and chunkData).
field_74498_a,theTcpConnection,0,
field_74500_a,mc,0,Reference to the Minecraft object.
field_74501_a,theTcpConnection,0,
field_74503_a,mc,0,Reference to the Minecraft object.
field_74504_a,theTcpConnection,0,
field_74511_f,pressTime,0,
field_74512_d,keyCode,0,
field_74513_e,pressed,0,because _303 wanted me to call it that(Caironater)
field_74514_b,hash,0,
field_74515_c,keyDescription,0,
field_74516_a,keybindArray,0,
field_74522_a,colorBuffer,0,Float buffer used to set OpenGL material colors
field_74532_a,mc,0,A reference to the Minecraft object.
field_74534_a,arguments,0,"Arguments that were passed to Minecraft.jar (username, sessionid etc)"
field_74536_a,mc,0,Minecraft instance
field_74537_a,logo,0,BufferedImage containing the Mojang logo.
field_74541_b,lineString,0,
